"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ITM00016061","TORINO BRIC CROCE, IT","1983-03-29","0.43",,"37","40","33"
"ITM00016061","TORINO BRIC CROCE, IT","1983-03-30",,,"44","51","39"
"ITM00016061","TORINO BRIC CROCE, IT","1983-03-31",,,"44","50","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-02","0.87",,"37","39","36"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-03",,,"40","49","35"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-04",,"0.8","45",,"18"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-05",,,"47","57","35"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-06",,,"44","53","35"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-07",,,"50","61","39"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-08",,,"48","56","37"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-09",,,"47","56",
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-10",,,"51","56","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-11",,,"49","54","45"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-12",,,"50","60","43"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-13",,,"48",,"38"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-14",,,"43","57","36"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-15",,,"51","62","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-16",,,"56","65","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-17",,,"48","52","45"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-18",,,"41","45",
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-19",,,"41","43","39"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-20",,,"47","53","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-21",,,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-22",,,"51",,"46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-23",,,"50","60","45"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-24",,,"46","55","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-25",,,"48","54",
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-26",,,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-27",,,"46","57","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-28",,,"50",,"45"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-29",,,"50",,"44"
"ITM00016061","TORINO BRIC CROCE, IT","1983-04-30",,,"53","63","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-01",,,"53",,"47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-02",,,"58","68","45"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-03",,,"57","69","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-04",,,"57","67","50"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-05",,,"58","66","50"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-06","0.00",,"58","71","36"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-07",,,"53","56",
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-08","0.20",,"53","58","50"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-09",,,"60","70","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-10",,,"52","61","46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-11",,,"53","58",
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-12",,,"51","54","46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-13",,,"51",,"49"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-14",,,"52","60","49"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-15","0.79",,"51","54",
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-16","0.24",,"57","66","50"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-17",,,"53","62",
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-18",,,"56","66","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-19",,,"54","63","46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-20",,,"51","59",
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-21","0.96",,"51",,"46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-22","0.08",,"53","61","49"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-23",,,"55",,"46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-24",,,"54",,"46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-25",,,"56","63","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-26",,,"51","59","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-27","0.08",,"52","64","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-28",,,"55","64","49"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-29",,,"56","66","49"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-30",,,"58","68","50"
"ITM00016061","TORINO BRIC CROCE, IT","1983-05-31",,,"61","71","55"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-01",,,"63",,"57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-02",,,"66","74","58"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-03",,,"68","76","62"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-04",,,"71","79","63"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-05",,,"73","81","66"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-06",,,"71",,"67"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-07",,,"64",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-08",,,"63","71","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-09",,,"68","77","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-10",,,"72","81","64"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-11",,,"68","73",
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-12",,,"64","71","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-13",,,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-14",,,"68","76",
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-15",,,"68","75","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-16",,,"61","70","53"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-17",,,"60","67","53"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-18","2.40",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-19",,,"53","63",
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-20",,,"58","61","53"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-21","0.24",,"58",,"52"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-22",,,"63","73","54"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-23",,,"66","75","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-24",,,"66","76","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-25",,,"66","72","62"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-26",,,"70",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-27","0.17",,"62","67","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-28",,,"65","73","58"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-29",,,"62","70","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-06-30",,,"64","69","60"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-01",,,"65","73",
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-02",,,"68","76","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-03","0.00",,"72","78","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-04",,,"71",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-05",,,"68","72","66"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-06",,,"65","70","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-07",,,"67","75","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-08",,,"73","81","63"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-09",,,"75","83","67"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-10",,,"75","83","70"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-11",,,"74","81","62"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-12",,,"72","81","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-13",,,"78","85","70"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-14",,,"74","81",
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-15",,,"72","81","65"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-16",,,"74","81","68"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-17",,,"76","83","70"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-18",,,"78","84","72"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-19",,,"78","85","71"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-20",,,"80","86","75"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-21",,,"84","90","76"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-22",,,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-23",,,"76","85","68"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-24",,,"75","82","67"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-25",,,"76","84","70"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-26",,,"80","86","72"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-27",,,"80","87","75"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-28",,,"80","86","75"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-29",,,"81","90","74"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-30",,,"79","87","72"
"ITM00016061","TORINO BRIC CROCE, IT","1983-07-31",,,"79",,"73"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-01",,,"78","85","73"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-02",,,"72",,"66"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-03",,,"67","75","62"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-04",,,"66","75","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-05",,,"69",,"60"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-06",,,"70",,"65"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-07",,,"60","65","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-08",,,"67",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-09",,,"70","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-10",,,"72","80","64"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-11",,,"69","77","65"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-12","0.35",,"67","76","60"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-13",,,"75","82",
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-14",,,"68","72","66"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-15",,,"67","73","64"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-16",,,"67","75","62"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-17",,,"64","71","58"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-18",,,"69","76","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-19",,,"71",,"66"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-20",,,"71","80","66"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-21",,,"72","80","63"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-22",,,"72","79","68"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-23",,,"69","75","64"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-24","0.87",,"58","59","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-25",,,"61","68","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-26","0.43",,"62","67","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-27",,,"69","77","62"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-28",,,"67","71",
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-29","0.05",,"65","69",
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-30",,,"65","71","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-08-31",,,"68","76","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-01",,,"65","69","63"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-02",,,"65","73","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-03",,,"67","75","63"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-04",,,"66","72",
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-05",,,"67","75","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-06",,,"68","76","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-07",,,"69","77","63"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-08",,,"61","64","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-09",,,"62",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-10",,,"62","65","60"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-11","0.31",,"62","71","58"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-12",,,"59","68","52"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-13",,,"58","67","51"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-14",,,"60","68","54"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-15",,,"60","67","56"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-16",,,"58","61","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-17",,,"58","67","52"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-18",,,"61","70","53"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-19",,,"61","72",
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-20",,,"65","72","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-21",,,"64","69","60"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-22",,,"67","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-23",,,"65","69","63"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-24",,,"67","74","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-25","0.00",,"72","86","61"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-26",,,"63","66","60"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-27",,,"65",,"52"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-28",,,"62","70","56"
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-29",,,"58","60",
"ITM00016061","TORINO BRIC CROCE, IT","1983-09-30",,,"58","62","54"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-01",,,"64",,"57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-02",,,"59","60",
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-03",,,"61","70","56"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-04",,,"61","65","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-05",,,"63",,"58"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-06",,,"62","71","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-07",,,"60","65","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-08",,,"60","67","55"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-09",,,"58","63","54"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-10",,,"60","64","58"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-11",,,"61","68","57"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-12",,,"55","65","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-13",,,"54","62","51"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-14",,,"52","56","50"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-15",,,"49","54","46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-16",,,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-17",,,"53","61","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-18",,,"55","61","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-19",,,"55","63","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-20",,,"57","63","52"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-21",,,"56","62","53"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-22","0.24",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-23",,,"44","50","40"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-24",,,"44","54","39"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-25",,,"48","57","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-26",,,"49","57","43"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-27",,,"57","65","46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-28",,,"57","64","51"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-29","0.00",,"51","54","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-30","0.87",,"45",,"45"
"ITM00016061","TORINO BRIC CROCE, IT","1983-10-31",,,"49","57","44"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-01",,,"49","52",
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-02",,,"45","50","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-03",,,"47","50","42"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-04",,,"49","52","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-05",,,"52",,"46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-06",,,"49","53","46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-07",,,"47","49",
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-08",,,"51","58","45"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-09",,,"49","55","46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-10",,,"49","55","44"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-11",,,"50","59","44"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-12",,,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-13",,,"38","39",
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-14",,,"32",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-15",,,"31","37","27"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-16",,,"31","37","26"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-17",,,"29","32","27"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-18",,,"38","43","27"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-19",,,"36","43","30"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-20",,,"35","41","32"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-21",,,"38","45","33"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-22",,,"35","40","32"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-23",,,"38","42","36"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-24",,,"35","40","32"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-25",,,"39","46","35"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-26",,,"41",,"35"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-27",,,"37","38","35"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-28",,,"52","60","38"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-29",,,"49",,"46"
"ITM00016061","TORINO BRIC CROCE, IT","1983-11-30",,,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-01",,,"39","46","33"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-02",,,"30","32",
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-03",,,"30","36","24"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-04",,,"30","38","25"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-05",,,"35","47","32"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-06",,,"40","50","33"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-07",,,"40",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-08",,,"37","45","31"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-09",,,"31","35",
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-10",,,"30","33",
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-11",,,"36","45","25"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-12",,,"28","29","27"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-13",,,"29","36","27"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-14",,,"28","35","24"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-15",,,"29","33",
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-16","0.04","2.0","22","24","21"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-17","0.35","4.7","29","31","24"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-18","0.12","5.9","29","31","27"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-19","4.02","9.8","31","36","28"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-20",,"8.3","40","50","32"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-21","0.47","8.7","33",,
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-22",,"7.9","44","53","31"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-23",,"4.3","43","50","41"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-24",,"2.8","49","56","39"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-25",,"2.0","43","50","39"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-26",,"0.8","42","50",
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-27",,"0.8","46","55","38"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-28",,"0.4","49","61","42"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-29",,,"53","59","47"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-30",,,"52","59","48"
"ITM00016061","TORINO BRIC CROCE, IT","1983-12-31",,,"55","61","48"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-01",,,"47","53","44"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-02",,,"41","45","39"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-03",,,"39",,
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-04",,,"39",,"33"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-05",,,"36","44","32"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-06",,,"32","36",
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-07",,,"32",,"27"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-08",,,"33","37","28"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-09",,,"34","42","28"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-10",,,"34","45","29"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-11",,,"29","34",
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-12",,,"26","33","23"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-13",,,"37","45",
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-14",,,"35","40","32"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-15",,,"41","50","32"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-18",,,"36","48","34"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-19",,"0.4","31",,
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-20",,"0.4","31","41","27"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-21",,,"32",,
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-22",,,"30","32","29"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-23",,,"37","45",
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-24",,"0.4","32","45",
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-25",,"0.4","37","44","33"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-26",,,"32","34","30"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-27",,"1.6","27","30",
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-28",,"1.2","31","39","26"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-29",,"0.4","33","41","28"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-30",,"0.4","34","39","32"
"ITM00016061","TORINO BRIC CROCE, IT","1984-01-31",,"0.4","29","34",
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-01",,,"35","43","28"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-02",,,"33","36","30"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-03",,,"38","44","30"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-04",,,"41","51","33"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-05",,,"37","45","33"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-06",,,"43","54","35"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-07",,,"48","55","42"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-08",,,"39","44",
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-09",,,"38","47","31"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-10",,,"39","49","31"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-11",,,"42","50","33"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-12",,,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-13",,,"29","38","24"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-14",,,"29","37","24"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-15","0.01","0.4","25","26",
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-16",,,"25","32","18"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-17",,,"27","35","22"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-18",,,"28","37","22"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-19",,,"29","37","24"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-20",,,"27","34","25"
"ITM00016061","TORINO BRIC CROCE, IT","1984-02-21",,,"30","37","25"
